Category,subcategory,sublink,datalink
Fraud & Scams,ATM Scams,http://www.snopes.com/fraud/atm/atm.asp,http://www.snopes.com/fraud/atm/atmcamera.asp
Fraud & Scams,ATM Scams,http://www.snopes.com/fraud/atm/atm.asp,http://www.snopes.com/fraud/atm/lebaneseloop.asp
Fraud & Scams,ATM Scams,http://www.snopes.com/fraud/atm/atm.asp,http://www.snopes.com/fraud/atm/atmtheft.asp
Fraud & Scams,ATM Scams,http://www.snopes.com/fraud/atm/atm.asp,http://www.snopes.com/fraud/atm/cashback.asp
Fraud & Scams,Tax Fraud,http://www.snopes.com/fraud/taxes/taxes.asp,http://www.snopes.com/fraud/taxes/prepaid.asp
Fraud & Scams,Identity Theft,http://www.snopes.com/fraud/identity/identity.asp,http://www.snopes.com/fraud/identity/juryduty.asp
Fraud & Scams,Identity Theft,http://www.snopes.com/fraud/identity/identity.asp,http://www.snopes.com/fraud/identity/census.asp
Fraud & Scams,Identity Theft,http://www.snopes.com/fraud/identity/identity.asp,http://www.snopes.com/fraud/identity/pickpocket.asp
Fraud & Scams,Identity Theft,http://www.snopes.com/fraud/identity/identity.asp,http://www.snopes.com/fraud/identity/utilitybill.asp
Fraud & Scams,Advance Fee Scams,http://www.snopes.com/fraud/advancefee/advancefee.asp,http://www.snopes.com/fraud/advancefee/nigeria.asp
Fraud & Scams,Advance Fee Scams,http://www.snopes.com/fraud/advancefee/advancefee.asp,http://www.snopes.com/fraud/advancefee/lottery.asp
Fraud & Scams,Advance Fee Scams,http://www.snopes.com/fraud/advancefee/advancefee.asp,http://www.snopes.com/fraud/advancefee/inherit.asp
Fraud & Scams,Distress Scams,http://www.snopes.com/fraud/distress/distress.asp,http://www.snopes.com/fraud/distress/valentin.asp
Fraud & Scams,Distress Scams,http://www.snopes.com/fraud/distress/distress.asp,http://www.snopes.com/fraud/distress/stranded.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/gauge.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/hancock.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/pricepaid.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/vision.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/hanson.htm
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/language/colors/whitehouse.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/jstreet.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/curse.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/texasflag.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/texas.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/atchison.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/liberty.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/truman.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/turnhead.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/lincoln-kennedy.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/grantcigar.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/jfkhat.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/wilsondesk.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/bushscan.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/burnbra.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/pez.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/vicepresident.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/mlking.asp
History,American History,http://www.snopes.com/history/american/american.asp,http://www.snopes.com/history/american/tylergrandsons.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/astorice.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/nopope.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/trapped.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/mummy.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/college/admin/swimtest.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/sos.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/woman.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/unsinkable.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/gigantic.asp
History,Titanic,http://www.snopes.com/history/titanic/titanic.asp,http://www.snopes.com/history/titanic/lastsong.asp
History,Government,http://www.snopes.com/history/govern/govern.asp,http://www.snopes.com/history/govern/yellowstars.asp
History,Government,http://www.snopes.com/history/govern/govern.asp,http://www.snopes.com/history/govern/onevote.asp
History,Government,http://www.snopes.com/history/govern/govern.asp,http://www.snopes.com/history/govern/trains.asp
History,World History,http://www.snopes.com/history/world/world.asp,http://www.snopes.com/history/world/cardking.asp
History,World History,http://www.snopes.com/history/world/world.asp,http://www.snopes.com/history/world/churchill.asp
History,World History,http://www.snopes.com/history/world/world.asp,http://www.snopes.com/history/world/juancarlos.asp
History,World History,http://www.snopes.com/history/world/world.asp,http://www.snopes.com/history/canada/mapleleafflag.asp
History,Historic Hoaxes,http://www.snopes.com/history/hoaxes/hoaxes.asp,http://www.snopes.com/history/hoaxes/sawingny.asp
History,Historic Hoaxes,http://www.snopes.com/history/hoaxes/hoaxes.asp,http://www.snopes.com/history/hoaxes/bathtub.asp
History,Documents,http://www.snopes.com/history/document/document.asp,http://www.snopes.com/history/document/horseless.asp
History,Documents,http://www.snopes.com/history/document/document.asp,http://www.snopes.com/history/document/vanburen.asp
History,Documents,http://www.snopes.com/history/document/document.asp,http://www.snopes.com/history/document/communistrules.asp
History,Documents,http://www.snopes.com/history/document/document.asp,http://www.snopes.com/history/document/goodwife.asp
History,Documents,http://www.snopes.com/history/document/document.asp,http://www.snopes.com/history/document/sewing.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/cremains.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/business/market/babyfood.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/tapping.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/worker.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/cocaine.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/fetus.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/honey.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/flime.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/lqp-79.asp
Horrors,Cannibalism,http://www.snopes.com/horrors/cannibal/cannibal.asp,http://www.snopes.com/horrors/cannibal/nigeria.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/cockroacheggs.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/spiderbite.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/cactus.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/food/bubbleyum.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/bugear.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/vanities/hairdo.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/food/tacobell.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/telamonia.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/weddings/horrors/louse.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/critters/lurkers/lovebugs.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/wormeye.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/flyboy.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/stick.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/tussock.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/kettle.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/asp.asp
Horrors,Insect Infestations,http://www.snopes.com/horrors/insects/insects.asp,http://www.snopes.com/horrors/insects/balispider.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/bubbleyum.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/freakish/poprocks.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/tacobell.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/semen.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/tumor.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/friedrat.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/wormburg.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/chinese.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/kfc.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/coweyes.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/mcdshake.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/menudo.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/chocmilk.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/outback.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/punch.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/corona.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/syringe.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/chesterfield.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/toilet.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/evian.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/ketchup.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/piss.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/chilifinger.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/pineapple.asp
Horrors,Contaminated Food,http://www.snopes.com/horrors/food/food.asp,http://www.snopes.com/horrors/food/straws.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/needles.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/scream.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/payphone.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/payphone2.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/spunkball.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/bcc.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/gaspump.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/slicer.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/blackcat.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/razorblades.asp
Horrors,Malicious Mayhem,http://www.snopes.com/horrors/mayhem/mayhem.asp,http://www.snopes.com/horrors/mayhem/handsoap.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/critters/lurkers/gator.htm
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/horrors/animals/doberman.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/horrors/animals/snowball.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/critters/lurkers/mexicanpet.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/horrors/animals/golfcroc.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/critters/snakes/ballpit.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/horrors/animals/anaconda.asp
Horrors,Deadly Animals,http://www.snopes.com/horrors/animals/animals.asp,http://www.snopes.com/critters/malice/bearmaul.htm
Horrors,Murdering Madmen,http://www.snopes.com/horrors/madmen/madmen.asp,http://www.snopes.com/horrors/madmen/mallgrab.asp
Horrors,Murdering Madmen,http://www.snopes.com/horrors/madmen/madmen.asp,http://www.snopes.com/horrors/madmen/snuff.asp
Horrors,Murdering Madmen,http://www.snopes.com/horrors/madmen/madmen.asp,http://www.snopes.com/horrors/madmen/backseat.asp
Horrors,Murdering Madmen,http://www.snopes.com/horrors/madmen/madmen.asp,http://www.snopes.com/horrors/madmen/hairyarm.asp
Horrors,Murdering Madmen,http://www.snopes.com/horrors/madmen/madmen.asp,http://www.snopes.com/horrors/madmen/pinprick.asp
Horrors,Murdering Madmen,http://www.snopes.com/horrors/madmen/madmen.asp,http://www.snopes.com/horrors/madmen/lightsout.asp
